,Year,Quarter,Subject,ID,College,MinUnit,Unit,PassNP,Letter,Monday,Tuesday,Wednesday,Thursday,Friday,StartTime,EndTime,Building,CurEnroll,MaxEnroll,RatioEnroll
520,,2,CHEM,1AL,L&S,,2.0,1,1,0,0,0,1,0,720.0,870.0,PSB-N,24,24,1.0
521,,2,CHEM,1AL,L&S,,2.0,1,1,0,1,0,0,0,900.0,1050.0,PSB-N,0,20,0.0
522,,2,CHEM,1AL,L&S,,2.0,1,1,0,0,1,0,0,900.0,1070.0,PSB-N,0,20,0.0
523,,2,CHEM,1AL,L&S,,2.0,1,1,0,0,0,1,0,900.0,1050.0,PSB-N,0,20,0.0
524,,2,CHEM,1B,L&S,,3.0,1,1,1,0,1,0,1,780.0,830.0,BUCHN,306,306,1.0
525,,2,CHEM,1B,L&S,,3.0,1,1,1,0,1,0,1,840.0,890.0,BUCHN,266,306,0.869281045751634
526,,2,CHEM,1BL,L&S,,2.0,1,1,0,1,0,0,0,480.0,710.0,PSB-N,0,20,0.0
527,,2,CHEM,1BL,L&S,,2.0,1,1,0,0,0,1,0,480.0,710.0,PSB-N,0,20,0.0
528,,2,CHEM,1BL,L&S,,2.0,1,1,0,1,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
529,,2,CHEM,1BL,L&S,,2.0,1,1,0,1,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
530,,2,CHEM,1BL,L&S,,2.0,1,1,0,0,0,1,0,780.0,1010.0,PSB-N,24,24,1.0
531,,2,CHEM,1BL,L&S,,2.0,1,1,0,0,0,1,0,780.0,1010.0,PSB-N,24,24,1.0
532,,2,CHEM,1BL,L&S,,2.0,1,1,1,0,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
533,,2,CHEM,1BL,L&S,,2.0,1,1,1,0,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
534,,2,CHEM,1BL,L&S,,2.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
535,,2,CHEM,1BL,L&S,,2.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
536,,2,CHEM,1BL,L&S,,2.0,1,1,0,0,1,0,0,1080.0,1310.0,PSB-N,24,24,1.0
537,,2,CHEM,1BL,L&S,,2.0,1,1,0,0,1,0,0,1080.0,1310.0,PSB-N,24,24,1.0
538,,2,CHEM,1BL,L&S,,2.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,24,24,1.0
539,,2,CHEM,1BL,L&S,,2.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,24,24,1.0
540,,2,CHEM,1C,L&S,,3.0,1,1,1,0,1,0,1,480.0,530.0,CHEM,87,113,0.7699115044247787
541,,2,CHEM,1C,L&S,,3.0,1,1,1,0,1,0,1,600.0,650.0,CHEM,344,354,0.9717514124293786
542,,2,CHEM,1C,L&S,,3.0,1,1,1,0,1,0,1,660.0,710.0,CHEM,354,354,1.0
543,,2,CHEM,1C,L&S,,3.0,1,1,1,0,1,0,1,720.0,770.0,CHEM,286,354,0.807909604519774
544,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,480.0,710.0,PSB-N,0,20,0.0
545,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,480.0,710.0,PSB-N,24,24,1.0
546,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,480.0,710.0,PSB-N,20,20,1.0
547,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,480.0,710.0,PSB-N,0,20,0.0
548,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,480.0,710.0,PSB-N,0,20,0.0
549,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,480.0,710.0,PSB-N,20,20,1.0
550,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
551,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
552,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
553,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
554,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
555,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
556,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
557,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,780.0,1010.0,PSB-N,24,24,1.0
558,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,780.0,1010.0,PSB-N,24,24,1.0
559,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,780.0,1010.0,PSB-N,24,24,1.0
560,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,780.0,1010.0,PSB-N,24,24,1.0
561,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,780.0,1010.0,PSB-N,24,24,1.0
562,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,780.0,1010.0,PSB-N,24,24,1.0
563,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,780.0,1010.0,PSB-N,24,24,1.0
564,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,780.0,1010.0,PSB-N,24,24,1.0
565,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,780.0,1010.0,PSB-N,24,24,1.0
566,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,0,1,780.0,1010.0,PSB-N,20,20,1.0
567,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,0,1,780.0,1010.0,PSB-N,20,20,1.0
568,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,0,1,780.0,1010.0,PSB-N,24,24,1.0
569,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
570,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
571,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
572,,2,CHEM,1CL,L&S,,2.0,1,1,1,0,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
573,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
574,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
575,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
576,,2,CHEM,1CL,L&S,,2.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,24,24,1.0
577,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,1080.0,1310.0,PSB-N,24,24,1.0
578,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,1080.0,1310.0,PSB-N,24,24,1.0
579,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,1,0,0,1080.0,1310.0,PSB-N,24,24,1.0
580,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,24,24,1.0
581,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,24,24,1.0
582,,2,CHEM,1CL,L&S,,2.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,24,24,1.0
583,,2,CHEM,2C,L&S,,3.0,0,1,0,1,0,1,0,480.0,555.0,GIRV,48,48,1.0
584,,2,CHEM,2CC,L&S,,2.0,0,1,0,0,1,0,0,1080.0,1310.0,PSB-N,7,18,0.3888888888888889
585,,2,CHEM,2CC,L&S,,2.0,0,1,0,0,0,1,0,1080.0,1310.0,PSB-N,2,18,0.1111111111111111
586,,2,CHEM,6AL,L&S,,3.0,1,1,0,1,0,1,0,840.0,890.0,BUCHN,252,280,0.9
587,,2,CHEM,6AL,L&S,,3.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,18,18,1.0
588,,2,CHEM,6AL,L&S,,3.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,18,18,1.0
589,,2,CHEM,6AL,L&S,,3.0,1,1,0,1,0,0,0,1080.0,1310.0,PSB-N,18,18,1.0
590,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,18,18,1.0
591,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,18,18,1.0
592,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,1,0,1080.0,1310.0,PSB-N,18,18,1.0
593,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,480.0,710.0,PSB-N,18,18,1.0
594,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,480.0,710.0,PSB-N,18,18,1.0
595,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,480.0,710.0,PSB-N,18,18,1.0
596,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,780.0,1010.0,PSB-N,18,18,1.0
597,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,780.0,1010.0,PSB-N,18,18,1.0
598,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,780.0,1010.0,PSB-N,18,18,1.0
599,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,1020.0,1250.0,PSB-N,18,18,1.0
600,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,1020.0,1250.0,PSB-N,18,18,1.0
601,,2,CHEM,6AL,L&S,,3.0,1,1,0,0,0,0,1,1020.0,1250.0,PSB-N,0,18,0.0
602,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,480.0,710.0,PSB-N,18,18,1.0
603,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,480.0,710.0,PSB-N,18,18,1.0
604,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,480.0,710.0,PSB-N,18,18,1.0
605,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,780.0,1010.0,PSB-N,18,18,1.0
606,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,780.0,1010.0,PSB-N,18,18,1.0
607,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,780.0,1010.0,PSB-N,18,18,1.0
608,,2,CHEM,6BL,L&S,,3.0,1,1,0,1,0,1,0,780.0,1010.0,PSB-N,18,18,1.0
609,,2,CHEM,6BL,L&S,,3.0,1,1,0,1,0,1,0,780.0,1010.0,PSB-N,18,18,1.0
610,,2,CHEM,6BL,L&S,,3.0,1,1,0,1,0,1,0,780.0,1010.0,PSB-N,18,18,1.0
611,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,1080.0,1310.0,PSB-N,18,18,1.0
612,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,1080.0,1310.0,PSB-N,18,18,1.0
613,,2,CHEM,6BL,L&S,,3.0,1,1,1,0,1,0,0,1080.0,1310.0,PSB-N,18,18,1.0
614,,2,CHEM,6BL,L&S,,3.0,1,1,0,1,0,1,0,480.0,710.0,PSB-N,18,18,1.0
615,,2,CHEM,6BL,L&S,,3.0,1,1,0,1,0,1,0,480.0,710.0,PSB-N,18,18,1.0
616,,2,CHEM,6BL,L&S,,3.0,1,1,0,1,0,1,0,480.0,710.0,PSB-N,18,18,1.0
617,,2,CHEM,6CL,L&S,,3.0,1,1,0,1,0,1,0,480.0,710.0,PSB-N,8,8,1.0
618,,2,CHEM,6CL,L&S,,3.0,1,1,0,1,0,1,0,780.0,1010.0,PSB-N,8,8,1.0
619,,2,CHEM,6CL,L&S,,3.0,1,1,0,1,0,1,0,1080.0,1310.0,PSB-N,8,8,1.0
620,,2,CHEM,99,L&S,1.0,3.0,1,1,0,0,0,0,0,,,nan,0,40,0.0
621,,2,CHEM CS,103,CRST,1.0,6.0,1,0,1,0,1,0,1,660.0,710.0,CRST,6,20,0.3
622,,2,CHEM,109A,L&S,,4.0,1,1,1,0,1,0,1,480.0,530.0,BUCHN,81,115,0.7043478260869566
623,,2,CHEM,109B,L&S,,4.0,1,1,1,0,1,0,1,960.0,1010.0,CHEM,354,354,1.0
624,,2,CHEM,109C,L&S,,4.0,1,1,1,0,1,0,1,780.0,830.0,CHEM,296,300,0.9866666666666667
625,,2,CHEM,109C,L&S,,4.0,1,1,1,0,1,0,1,840.0,890.0,CHEM,227,300,0.7566666666666667
626,,2,CHEM,109CH,L&S,,4.0,1,1,1,0,1,0,1,600.0,650.0,PHELP,42,50,0.84
627,,2,CHEM CS,110,CRST,1.0,4.0,1,0,1,0,1,0,0,570.0,645.0,,1,25,0.04
628,,2,CHEM,112C,L&S,,4.0,1,1,1,0,1,0,1,540.0,590.0,PHELP,32,48,0.6666666666666666
629,,2,CHEM,112C,L&S,,4.0,1,1,0,0,0,0,1,900.0,950.0,HSSB,12,24,0.5
630,,2,CHEM,112C,L&S,,4.0,1,1,0,0,0,0,1,840.0,890.0,HSSB,20,24,0.8333333333333334
631,,2,CHEM,112L,L&S,,3.0,0,1,1,0,1,0,0,840.0,1070.0,PSB-N,12,14,0.8571428571428571
632,,2,CHEM,112L,L&S,,3.0,0,1,0,1,0,1,0,480.0,710.0,PSB-N,13,14,0.9285714285714286
633,,2,CHEM,112L,L&S,,3.0,0,1,1,0,1,0,0,600.0,830.0,PSB-N,14,14,1.0
634,,2,CHEM,113C,L&S,,4.0,1,1,1,0,1,0,1,540.0,590.0,LSB,140,159,0.8805031446540881
635,,2,CHEM,113C,L&S,,4.0,1,1,1,0,0,0,0,1020.0,1070.0,HSSB,18,18,1.0
636,,2,CHEM,113C,L&S,,4.0,1,1,1,0,0,0,0,1080.0,1130.0,GIRV,18,18,1.0
637,,2,CHEM,113C,L&S,,4.0,1,1,1,0,0,0,0,960.0,1010.0,GIRV,16,16,1.0
638,,2,CHEM,113C,L&S,,4.0,1,1,1,0,0,0,0,1020.0,1070.0,ELLSN,18,18,1.0
639,,2,CHEM,113C,L&S,,4.0,1,1,1,0,0,0,0,1080.0,1130.0,ELLSN,18,18,1.0
640,,2,CHEM,113C,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1070.0,GIRV,16,16,1.0
641,,2,CHEM,113C,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,GIRV,0,16,0.0
642,,2,CHEM,113C,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,GIRV,0,16,0.0
643,,2,CHEM,113C,L&S,,4.0,1,1,1,0,0,0,0,600.0,650.0,HSSB,18,18,1.0
644,,2,CHEM,113C,L&S,,4.0,1,1,0,0,1,0,0,720.0,770.0,ELLSN,18,18,1.0
645,,2,CHEM,115C,L&S,,3.0,1,1,1,0,1,0,0,570.0,645.0,ELLSN,1,10,0.1
646,,2,CHEM,116BL,L&S,,3.0,1,1,1,0,0,0,0,720.0,770.0,BUCHN,86,149,0.5771812080536913
647,,2,CHEM,116BL,L&S,,3.0,1,1,0,1,0,1,0,480.0,710.0,PSB-N,14,18,0.7777777777777778
648,,2,CHEM,116BL,L&S,,3.0,1,1,0,1,0,1,0,780.0,1010.0,PSB-N,18,18,1.0
649,,2,CHEM,116BL,L&S,,3.0,1,1,0,1,0,1,0,1080.0,1310.0,PSB-N,18,18,1.0
650,,2,CHEM,116BL,L&S,,3.0,1,1,0,0,1,0,1,600.0,830.0,PSB-N,0,18,0.0
651,,2,CHEM,116BL,L&S,,3.0,1,1,1,0,1,0,0,780.0,1010.0,PSB-N,18,18,1.0
652,,2,CHEM,116BL,L&S,,3.0,1,1,1,0,1,0,0,1080.0,1310.0,PSB-N,18,18,1.0
653,,2,CHEM,116BL,L&S,,3.0,1,1,1,0,0,0,0,480.0,710.0,PSB-N,0,18,0.0
654,,2,CHEM,116BL,L&S,,3.0,1,1,0,0,0,0,1,840.0,1070.0,PSB-N,0,18,0.0
655,,2,CHEM,123,L&S,,3.0,1,1,0,1,0,1,0,1020.0,1095.0,GIRV,172,206,0.8349514563106796
656,,2,CHEM,128,L&S,,3.0,1,1,0,1,0,1,0,570.0,645.0,PHELP,31,30,1.0333333333333334
657,,2,CHEM,132,L&S,,3.0,1,1,0,1,0,1,0,660.0,735.0,ELLSN,0,5,0.0
658,,2,CHEM,133,L&S,,3.0,1,1,0,1,0,1,0,930.0,1005.0,PHELP,0,10,0.0
659,,2,CHEM,142C,L&S,,3.0,0,1,0,1,0,1,0,840.0,915.0,WEBB,39,75,0.52
660,,2,CHEM,145,L&S,,3.0,0,1,0,1,0,1,0,930.0,1005.0,GIRV,1,10,0.1
661,,2,CHEM,145,L&S,,3.0,0,1,0,1,0,1,0,1020.0,1070.0,GIRV,1,10,0.1
662,,2,CHEM,147,L&S,,3.0,1,1,0,1,0,1,0,930.0,1005.0,BIOEN,95,97,0.979381443298969
663,,2,CHEM,151,L&S,,4.0,1,1,0,1,0,1,0,660.0,735.0,HSSB,7,7,1.0
664,,2,CHEM,151,L&S,,4.0,1,1,0,0,0,0,1,540.0,590.0,LSB,7,7,1.0
665,,2,CHEM,153,L&S,,3.0,1,1,0,1,0,1,0,840.0,915.0,PHELP,15,15,1.0
666,,2,CHEM,153,L&S,,3.0,1,1,0,1,0,1,0,1020.0,1250.0,PSB-N,15,15,1.0
667,,2,CHEM,176,L&S,,3.0,1,1,0,1,0,1,0,750.0,825.0,PHELP,11,15,0.7333333333333333
668,,2,CHEM,186,L&S,,3.0,1,1,1,0,1,0,0,840.0,915.0,PHELP,15,15,1.0
669,,2,CHEM,192,L&S,,3.0,0,1,0,0,0,0,0,,,nan,0,2,0.0
670,,2,CHEM,196,L&S,1.0,4.0,1,1,1,0,1,0,0,600.0,675.0,BIOEN,0,7,0.0
671,,2,CHEM,199,L&S,1.0,5.0,1,1,0,0,0,0,0,,,nan,0,50,0.0
672,,2,DANCE,42F,L&S,,2.0,1,1,1,0,1,0,0,660.0,735.0,TD-W,29,30,0.9666666666666667
673,,2,DANCE,43C,L&S,,2.0,1,1,0,1,0,1,0,570.0,645.0,HSSB,18,20,0.9
674,,2,DANCE,45,L&S,,4.0,1,1,1,0,1,0,1,600.0,650.0,IV   THEA,510,510,1.0
675,,2,DANCE,47C,L&S,2.0,4.0,1,1,1,0,1,0,1,750.0,825.0,TD-W,19,20,0.95
676,,2,DANCE,47C,L&S,2.0,4.0,1,1,0,1,0,1,0,540.0,650.0,TD-W,3,20,0.15
677,,2,DANCE,47F,L&S,2.0,4.0,1,1,0,1,0,1,0,540.0,650.0,TD-W,11,25,0.44
678,,2,DANCE,47F,L&S,2.0,4.0,1,1,1,0,1,0,1,930.0,1005.0,TD-W,9,25,0.36
679,,2,DANCE,56C,L&S,2.0,4.0,1,1,1,0,1,0,1,480.0,555.0,HSSB,14,25,0.56
680,,2,DANCE,56C,L&S,2.0,4.0,1,1,0,1,0,1,0,780.0,890.0,HSSB,16,20,0.8
681,,2,DANCE,56F,L&S,2.0,4.0,1,1,1,0,1,0,1,750.0,825.0,HSSB,11,25,0.44
682,,2,DANCE,56F,L&S,2.0,4.0,1,1,0,1,0,1,0,660.0,770.0,HSSB,1,20,0.05
683,,2,DANCE,145E,L&S,,4.0,1,1,1,0,0,0,0,660.0,830.0,TD-W,20,20,1.0
684,,2,DANCE,147C,L&S,2.0,4.0,1,1,1,0,1,0,1,570.0,645.0,HSSB,13,30,0.43333333333333335
685,,2,DANCE,147F,L&S,2.0,4.0,1,1,1,0,1,0,1,570.0,645.0,TD-W,16,20,0.8
686,,2,DANCE,147PC,L&S,1.0,2.0,1,1,0,1,0,1,0,660.0,770.0,TD-W,9,20,0.45
687,,2,DANCE,149,L&S,1.0,4.0,1,1,0,0,0,0,0,,,nan,0,200,0.0
688,,2,DANCE,151C,L&S,,3.0,1,1,0,1,0,1,0,900.0,1010.0,HSSB,8,25,0.32
689,,2,DANCE,151DC,L&S,,3.0,0,1,0,1,0,1,0,900.0,1010.0,KERR,8,12,0.6666666666666666
690,,2,DANCE,156C,L&S,2.0,4.0,1,1,1,0,1,0,1,840.0,915.0,HSSB,15,20,0.75
691,,2,DANCE,156C,L&S,2.0,4.0,1,1,0,1,0,1,0,540.0,650.0,HSSB,5,20,0.25
692,,2,DANCE,156F,L&S,2.0,4.0,1,1,1,0,1,0,1,840.0,915.0,HSSB,11,20,0.55
693,,2,DANCE,156F,L&S,2.0,4.0,1,1,0,1,0,1,0,540.0,650.0,HSSB,10,20,0.5
694,,2,DANCE,158,L&S,2.0,3.0,0,1,0,0,0,0,0,,,nan,0,0,
695,,2,DANCE,190,L&S,2.0,4.0,1,1,1,0,1,0,1,930.0,1040.0,HSSB,2,15,0.13333333333333333
696,,2,DANCE,191,L&S,,3.0,0,1,0,0,0,0,0,,,nan,0,10,0.0
697,,2,DANCE,193H,L&S,,4.0,0,1,0,0,0,0,0,,,nan,0,10,0.0
698,,2,DANCE,193HC,L&S,2.0,4.0,0,1,0,0,0,0,0,,,nan,0,5,0.0
699,,2,DANCE,194,L&S,1.0,4.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
700,,2,DANCE,199,L&S,1.0,5.0,0,1,0,0,0,0,0,,,nan,0,10,0.0
701,,2,BL ST,3,L&S,,4.0,0,1,0,1,0,1,0,480.0,555.0,PSYCH,120,120,1.0
702,,2,BL ST,3,L&S,,4.0,0,1,0,1,0,0,0,840.0,890.0,SH,20,20,1.0
703,,2,BL ST,3,L&S,,4.0,0,1,0,1,0,0,0,900.0,950.0,SH,20,20,1.0
704,,2,BL ST,3,L&S,,4.0,0,1,0,0,1,0,0,720.0,770.0,SH,20,20,1.0
705,,2,BL ST,3,L&S,,4.0,0,1,0,0,1,0,0,960.0,1010.0,SH,20,20,1.0
706,,2,BL ST,3,L&S,,4.0,0,1,0,0,1,0,0,480.0,530.0,SH,20,20,1.0
707,,2,BL ST,3,L&S,,4.0,0,1,0,0,1,0,0,1020.0,1070.0,SH,20,20,1.0
708,,2,BL ST,7,L&S,,4.0,0,1,1,0,1,0,0,840.0,915.0,PSYCH,120,120,1.0
709,,2,BL ST,7,L&S,,4.0,0,1,0,1,0,0,0,480.0,530.0,SH,20,20,1.0
710,,2,BL ST,7,L&S,,4.0,0,1,0,1,0,0,0,540.0,590.0,SH,20,20,1.0
711,,2,BL ST,7,L&S,,4.0,0,1,0,1,0,0,0,600.0,650.0,SH,20,20,1.0
712,,2,BL ST,7,L&S,,4.0,0,1,0,1,0,0,0,660.0,710.0,SH,20,20,1.0
713,,2,BL ST,7,L&S,,4.0,0,1,0,1,0,0,0,720.0,770.0,SH,20,20,1.0
714,,2,BL ST,7,L&S,,4.0,0,1,0,1,0,0,0,780.0,830.0,SH,20,20,1.0
715,,2,BL ST,45,L&S,,4.0,0,1,0,1,0,1,0,660.0,735.0,PHELP,60,60,1.0
716,,2,BL ST,45,L&S,,4.0,0,1,0,0,1,0,0,840.0,890.0,HSSB,20,20,1.0
717,,2,BL ST,45,L&S,,4.0,0,1,0,0,1,0,0,900.0,950.0,HSSB,20,20,1.0
718,,2,BL ST,45,L&S,,4.0,0,1,0,0,1,0,0,960.0,1010.0,HSSB,20,20,1.0
719,,2,BL ST,99,L&S,1.0,4.0,0,1,0,0,0,0,0,,,nan,0,5,0.0
720,,2,BL ST,106,L&S,,4.0,0,1,1,0,1,0,0,750.0,825.0,WEBB,67,80,0.8375
721,,2,BL ST,117,L&S,,4.0,0,1,0,1,0,1,0,840.0,915.0,GIRV,40,40,1.0
722,,2,BL ST,136,L&S,,4.0,0,1,1,0,1,0,0,570.0,645.0,,39,40,0.975
723,,2,BL ST,165,L&S,,4.0,0,1,0,1,0,1,0,570.0,645.0,TD-W,60,60,1.0
724,,2,BL ST,169BR,L&S,,4.0,0,1,0,1,0,1,0,570.0,645.0,HSSB,75,75,1.0
725,,2,BL ST,174,L&S,,4.0,0,1,1,0,0,0,0,840.0,1010.0,GIRV,65,65,1.0
726,,2,BL ST,179,L&S,,4.0,0,1,1,0,0,0,0,900.0,1070.0,PHELP,65,65,1.0
727,,2,BL ST,190,L&S,,4.0,0,1,0,0,1,0,0,780.0,950.0,SH,13,20,0.65
728,,2,BL ST,193GS,L&S,,4.0,0,1,0,1,0,1,0,660.0,735.0,TD-W,17,60,0.2833333333333333
729,,2,BL ST,193GS,L&S,,4.0,0,1,0,0,1,0,0,1020.0,1190.0,PHELP,17,60,0.2833333333333333
730,,2,BL ST,193TK,L&S,,4.0,0,1,0,1,0,1,0,840.0,915.0,HSSB,23,75,0.30666666666666664
731,,2,BL ST,197,L&S,1.0,8.0,0,1,0,0,0,0,0,,,nan,0,20,0.0
732,,2,BL ST,199,L&S,1.0,4.0,0,1,0,0,0,0,0,,,nan,0,15,0.0
733,,2,BL ST,199RA,L&S,1.0,5.0,0,1,0,0,0,0,0,,,nan,0,5,0.0
734,,2,BMSE,199,L&S,1.0,5.0,1,1,0,0,0,0,0,,,nan,0,4,0.0
735,,2,ECON,2,L&S,,4.0,1,1,0,1,0,1,0,660.0,735.0,CAMPBHALL,585,666,0.8783783783783784
736,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1140.0,1190.0,GIRV,32,32,1.0
737,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,540.0,590.0,GIRV,32,32,1.0
738,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,540.0,590.0,GIRV,25,37,0.6756756756756757
739,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,600.0,650.0,GIRV,32,32,1.0
740,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1140.0,1190.0,GIRV,35,32,1.09375
741,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1070.0,GIRV,32,32,1.0
742,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1070.0,GIRV,36,32,1.125
743,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,GIRV,33,32,1.03125
744,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,GIRV,33,32,1.03125
745,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,540.0,590.0,GIRV,14,37,0.3783783783783784
746,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,600.0,650.0,GIRV,34,32,1.0625
747,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,600.0,650.0,GIRV,36,32,1.125
748,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,660.0,710.0,GIRV,36,32,1.125
749,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,660.0,710.0,GIRV,34,32,1.0625
750,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1070.0,GIRV,36,32,1.125
751,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,GIRV,32,32,1.0
752,,2,ECON,2,L&S,,4.0,1,1,0,0,0,0,1,660.0,710.0,GIRV,37,37,1.0
753,,2,ECON,2,L&S,,4.0,1,1,0,0,1,0,0,1140.0,1190.0,GIRV,36,32,1.125
754,,2,ECON,3A,L&S,,4.0,1,1,0,1,0,1,0,480.0,555.0,BUCHN,224,240,0.9333333333333333
755,,2,ECON,3A,L&S,,4.0,1,1,0,1,0,0,0,780.0,830.0,GIRV,29,30,0.9666666666666667
