,Year,Quarter,Subject,ID,College,MinUnit,Unit,PassNP,Letter,Monday,Tuesday,Wednesday,Thursday,Friday,StartTime,EndTime,Building,CurEnroll,MaxEnroll,RatioEnroll
45,2018,4,EARTH,7,L&S,,4.0,1,1,0,0,0,1,0,720.0,770.0,PSB-S,0,27,0.0
46,2018,4,EARTH,7,L&S,,4.0,1,1,0,0,0,1,0,780.0,830.0,PSB-S,0,27,0.0
47,2018,4,EARTH,7,L&S,,4.0,1,1,0,0,0,1,0,960.0,1010.0,PSB-S,0,27,0.0
48,2018,4,EARTH,7,L&S,,4.0,1,1,0,0,0,1,0,1020.0,1070.0,PSB-S,0,27,0.0
49,2018,4,EARTH,10,L&S,,4.0,0,1,0,1,0,1,0,660.0,735.0,BUCHN,0,167,0.0
50,2018,4,EARTH,10,L&S,,4.0,0,1,1,0,0,0,0,600.0,650.0,PSB-S,0,27,0.0
51,2018,4,EARTH,10,L&S,,4.0,0,1,1,0,0,0,0,660.0,710.0,PSB-S,0,27,0.0
52,2018,4,EARTH,10,L&S,,4.0,0,1,1,0,0,0,0,720.0,770.0,PSB-S,0,27,0.0
53,2018,4,EARTH,10,L&S,,4.0,0,1,1,0,0,0,0,780.0,830.0,PSB-S,0,27,0.0
54,2018,4,EARTH,10,L&S,,4.0,0,1,1,0,0,0,0,960.0,1010.0,PSB-S,0,27,0.0
55,2018,4,EARTH,10,L&S,,4.0,0,1,1,0,0,0,0,1020.0,1070.0,PSB-S,0,27,0.0
56,2018,4,EARTH,10,L&S,,4.0,0,1,1,0,0,0,0,1080.0,1130.0,PSB-S,0,27,0.0
57,2018,4,EARTH,10,L&S,,4.0,0,1,0,1,0,0,0,540.0,590.0,PSB-S,0,27,0.0
58,2018,4,EARTH,10,L&S,,4.0,0,1,0,1,0,0,0,1020.0,1070.0,PSB-S,0,27,0.0
59,2018,4,EARTH,10,L&S,,4.0,0,1,0,0,0,1,0,540.0,590.0,PSB-S,0,27,0.0
60,2018,4,EARTH,10,L&S,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,PSB-S,0,27,0.0
61,2018,4,EARTH,20,L&S,,4.0,1,1,0,1,0,1,0,750.0,825.0,BUCHN,0,177,0.0
62,2018,4,EARTH,20,L&S,,4.0,1,1,1,0,0,0,0,660.0,710.0,WEBB,0,27,0.0
63,2018,4,EARTH,20,L&S,,4.0,1,1,1,0,0,0,0,1020.0,1070.0,WEBB,0,27,0.0
64,2018,4,EARTH,20,L&S,,4.0,1,1,1,0,0,0,0,1080.0,1130.0,WEBB,0,27,0.0
65,2018,4,EARTH,20,L&S,,4.0,1,1,0,1,0,0,0,540.0,590.0,WEBB,0,27,0.0
66,2018,4,EARTH,20,L&S,,4.0,1,1,0,1,0,0,0,600.0,650.0,WEBB,0,27,0.0
67,2018,4,EARTH,20,L&S,,4.0,1,1,0,0,1,0,0,540.0,590.0,WEBB,0,27,0.0
68,2018,4,EARTH,20,L&S,,4.0,1,1,0,0,1,0,0,600.0,650.0,WEBB,0,27,0.0
69,2018,4,EARTH,20,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1070.0,WEBB,0,27,0.0
70,2018,4,EARTH,20,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,WEBB,0,27,0.0
71,2018,4,EARTH,20,L&S,,4.0,1,1,0,0,0,0,1,540.0,590.0,WEBB,0,27,0.0
72,2018,4,EARTH,20,L&S,,4.0,1,1,0,0,0,0,1,600.0,650.0,WEBB,0,27,0.0
73,2018,4,EARTH,98,L&S,1.0,3.0,0,1,0,0,0,0,0,,,nan,0,25,0.0
74,2018,4,EARTH,99,L&S,1.0,4.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
75,2018,4,EARTH,100,L&S,,4.0,1,1,0,1,0,1,0,660.0,735.0,WEBB,0,25,0.0
76,2018,4,EARTH,100,L&S,,4.0,1,1,0,0,1,0,0,660.0,710.0,WEBB,0,25,0.0
77,2018,4,EARTH,102C,L&S,,5.0,0,1,0,1,0,1,0,570.0,645.0,PSB-S,0,25,0.0
78,2018,4,EARTH,102C,L&S,,5.0,0,1,0,0,1,0,0,840.0,1010.0,PSB-S,0,25,0.0
79,2018,4,EARTH,104A,L&S,,4.0,0,1,0,1,0,1,0,570.0,645.0,PSB-S,0,30,0.0
80,2018,4,EARTH,104A,L&S,,4.0,0,1,0,0,0,0,1,780.0,1010.0,PSB-S,0,30,0.0
81,2018,4,EARTH,106,L&S,,4.0,1,1,1,0,1,0,0,660.0,735.0,PSB-S,0,20,0.0
82,2018,4,EARTH,106,L&S,,4.0,1,1,0,1,0,0,0,840.0,890.0,WEBB,0,20,0.0
83,2018,4,EARTH,114,L&S,,4.0,0,1,1,0,1,0,0,570.0,645.0,PSB-S,0,25,0.0
84,2018,4,EARTH,114,L&S,,4.0,0,1,0,1,0,0,0,1020.0,1190.0,PSB-S,0,15,0.0
85,2018,4,EARTH,114,L&S,,4.0,0,1,0,0,0,0,1,540.0,710.0,PSB-S,0,15,0.0
86,2018,4,EARTH,114,L&S,,4.0,0,1,1,0,1,0,0,840.0,915.0,PSB-S,0,25,0.0
87,2018,4,EARTH,114,L&S,,4.0,0,1,0,0,0,1,0,1020.0,1190.0,PSB-S,0,15,0.0
88,2018,4,EARTH,114,L&S,,4.0,0,1,1,0,0,0,0,1020.0,1190.0,PSB-S,0,15,0.0
89,2018,4,EARTH,117,L&S,,4.0,1,1,1,0,1,0,0,750.0,825.0,PSB-S,0,50,0.0
90,2018,4,EARTH,117,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1190.0,PSB-S,0,25,0.0
91,2018,4,EARTH,117,L&S,,4.0,1,1,1,0,0,0,0,840.0,1010.0,PSB-S,0,25,0.0
92,2018,4,EARTH,130,L&S,,4.0,1,1,0,1,0,1,0,660.0,735.0,HFH,0,159,0.0
93,2018,4,EARTH,135,L&S,,4.0,1,1,1,0,1,0,0,930.0,1005.0,WEBB,0,25,0.0
94,2018,4,EARTH,135,L&S,,4.0,1,1,0,0,0,0,1,540.0,710.0,WEBB,0,25,0.0
95,2018,4,EARTH,157,L&S,,4.0,1,1,0,1,0,1,0,930.0,1005.0,WEBB,0,30,0.0
