./output/20182_ASTRO.html,ASTRO     1,L&S,4.0,Optional,T R,3:30pm - 4:45pm,BRDA 1610,14 / 286
./output/20182_ASTRO.html,ASTRO     1,L&S,4.0,Optional,T,5:00pm - 5:50pm,GIRV 1119,7 / 42
./output/20182_ASTRO.html,ASTRO     1,L&S,4.0,Optional,W,5:00pm - 5:50pm,NH   1109,3 / 42
./output/20182_ASTRO.html,ASTRO     1,L&S,4.0,Optional,W,6:00pm - 6:50pm,GIRV 1116,2 / 42
./output/20182_ASTRO.html,ASTRO     1,L&S,4.0,Optional,F,2:00pm - 2:50pm,387  103,2 / 42
./output/20182_ASTRO.html,ASTRO     1H,L&S,1.0,Optional,W,2:00pm - 3:15pm,GIRV 2116,0 / 30
./output/20182_ASTRO.html,ASTRO     2,L&S,4.0,Optional,T R,2:00pm - 3:15pm,BRDA 1640,3 / 94
./output/20182_ASTRO.html,ASTRO     2,L&S,4.0,Optional,M,6:00pm - 6:50pm,NH   1111,0 / 42
./output/20182_ASTRO.html,ASTRO     2,L&S,4.0,Optional,R,5:00pm - 5:50pm,GIRV 1116,3 / 42
./output/20182_CH ST.html,CH ST     1C,L&S,4.0,Optional,M W,9:30 am - 10:45am,NH   1006,1 / 120
./output/20182_CH ST.html,CH ST     1C,L&S,4.0,Optional,W,2:00pm - 2:50pm,HSSB 4202,0 / 20
./output/20182_CH ST.html,CH ST     1C,L&S,4.0,Optional,W,3:00pm - 3:50pm,HSSB 1215,0 / 20
./output/20182_CH ST.html,CH ST     1C,L&S,4.0,Optional,W,4:00pm - 4:50pm,HSSB 4202,0 / 20
./output/20182_CH ST.html,CH ST     1C,L&S,4.0,Optional,R,1:00pm - 1:50pm,HSSB 1206,1 / 20
./output/20182_CH ST.html,CH ST     1C,L&S,4.0,Optional,F,12:00pm - 12:50pm,GIRV 2124,0 / 20
./output/20182_CH ST.html,CH ST     1C,L&S,4.0,Optional,F,2:00pm - 2:50pm,SH   1609,0 / 20
./output/20182_CH ST.html,CH ST    99,L&S,1.0 - 4.0,Optional,N/A,N/A,N/A,0 / 10
./output/20182_CH ST.html,CH ST   125B,L&S,4.0,Optional,M,3:00pm - 5:50pm,GIRV 2116,2 / 35
./output/20182_CH ST.html,CH ST   131,L&S,4.0,Optional,T R,5:00pm - 6:15pm,GIRV 2108,1 / 35
./output/20182_CH ST.html,CH ST   156,L&S,4.0,Optional,M W,11:00am - 12:15pm,SH   1623,0 / 35
