PSY-1,[0.0,]
PSY-7,[0.0,]
PSY-5,[0.0,]
CHEM-109A,[0.0,]
CH ST-193,[0.0,]
CHEM-109C,[0.0,]
CHEM-109B,[0.0,]
PHYS-102,[0.0,]
PHYS-103,[0.0,]
ENV S-193CS,[0.0,]
CH E-152A,[0.0,]
TMP-144,[0.0,]
SOC-108ST,[0.0,]
CHEM-6AL,[0.0,]
ARTHI-111B,[0.0,]
PSTAT-10,[0.0,]
CHEM-142A,[0.0,]
ENGL-134FC,[0.0,]
JAPAN-144,[0.0,]
ME-112,[0.0,]
RG ST-58D,[0.0,]
CHEM W-142A,[0.0,]
RG ST-58A,[0.0,]
CHEM-143,[0.0,]
POL S-12,[0.0,]
DANCE-190,[0.0,]
ME-179D,[0.0,]
PSTAT-160A,[0.0,]
PSTAT-160B,[0.0,]
MATH-190,[0.0,]
HIST-177,[0.0,]
CH E-126,[0.0,]
SPAN-181,[0.0,]
CHEM-116CL,[0.0,]
SOC-152B,[0.0,]
JAPAN-17,[0.0,]
ECE-158,[0.0,]
CMPSC-40,[0.0,]
ARTHI-141G,[0.0,]
ES 1--38A,[0.0,]
LATIN-100,[0.0,]
LATIN-103,[0.0,]
CHEM-1C,[0.0,]
ENV S-193SD,[0.0,]
MS-190,[0.0,]
SPAN-178,[0.0,]
EEMB-157,[0.0,]
EEMB-153,[0.0,]
ES 1--16B,[0.0,]
ES 1--16A,[0.0,]
PSY-154,[0.0,]
CH E-141,[0.0,]
WRIT-105C,[0.0,]
SOC-128,[0.0,]
ANTH-180A,[0.0,]
ECE-162A,[0.0,]
FEMST-40,[0.0,]
CHIN-1,[0.0,]
JAPAN-80,[0.0,]
ENV S-193PL,[0.0,]
COMM-182,[0.0,]
CHEM-173A,[0.0,]
GEOG-111A,[0.0,]
ENGR-3,[0.0,]
MUS-31A,[0.0,]
ME-152A,[0.0,]
MUS-160A,[0.0,]
MATH CS-120,[0.0,]
BL ST-162,[0.0,]
MATH-2A,[0.0,]
ART-136,[0.0,]
ECON-116C,[0.0,]
MATH CS-128,[0.0,]
ESS-160,[0.0,]
GREEK-1,[0.0,]
C LIT-154,[0.0,]
SOC-130A,[0.0,]
EARTH-20,[0.0,]
